Player_ID,Player_Name,Age,Nationality,Position,Current_Club,League,Appearances,Goals,Market_Value_Million_EUR,Transfer_Fee_Million_EUR,Shots_Per_Game,Dribbles_Per_Game,Key_Passes_Per_Game,Tackles_Per_Game,Interceptions_Per_Game,Clearances_Per_Game,Pass_Accuracy_Percentage,Saves_Per_Game,Clean_Sheets,Save_Percentage,Contract_Start,Contract_End,Height_cm,Weight_kg,Preferred_Foot
39389,,,France,,Barcelona,Bundesliga,7,26,42.8,63.2,0.1,,0.3,0.2,0,0.5,61.2,4.5,18.7,73.4,2020-07-17,2021-01-05,177,94,Left
95215,,26,Spain,FW,Juventus,Premier League,48,6,114.1,82.3,4.7,1.6,1.4,0.4,0.5,0.9,,0,2.5,2,2019-03-28,2021-03-02,193,67,Right
18993,Jasmine Martin,33,Germany,,Chelsea,Bundesliga,34,21,66.3,23.2,1.8,1.7,3.5,2.7,2,2.1,91.4,0.1,7.1,3,2010-11-28,2013-11-16,174,75,Left
95426,William Scott,20,,MF,,Premier League,48,23,33.2,126.9,0.8,1.6,2.8,2.1,1.9,1.5,90.7,0.1,6.8,3.3,2009-03-13,2012-02-03,183,95,Right
15276,Jessica Smith,33,Netherlands,FW,Inter Milan,Bundesliga,23,3,72.7,97.3,3.6,3.5,2.9,0.4,0.9,0.9,74.1,0,3.1,,2020-04-27,2024-01-09,168,89,Left
14067,Autumn Arias,33,England,FW,Liverpool,La Liga,,1,,103.9,4.4,3.6,1.5,,0.4,,81.9,0,1.2,2.4,2018-03-02,2023-02-12,184,77,
42411,Christopher Barry,27,Brazil,MF,PSG,Serie A,1,2,77.1,122.1,1.3,2.5,2.2,2.6,1.2,2.5,90.5,0.1,,,2010-12-13,2014-10-22,188,61,Right
36130,Angela Brown,21,France,GK,Chelsea,La Liga,3,14,80.3,109.4,0,0,0.2,0.1,0,1.1,74.3,4.2,11.5,86,2009-01-06,2010-07-09,200,72,Right
12671,Phillip Murphy,,Spain,,Bayern Munich,Bundesliga,20,17,17.5,92.6,0.4,0.4,0.9,2.9,4.3,,77,0.1,12,,2015-06-11,2017-08-03,176,63,Both
91439,Nicole Freeman,19,France,DF,Juventus,Bundesliga,5,15,72.3,115.8,0.7,0.8,0.5,4.6,4.2,3.3,77.8,0,14.1,4.4,2011-09-11,2015-06-21,173,85,Right
29973,Dominique Morrow,32,Netherlands,MF,Real Madrid,,8,26,,90.4,2,1.2,,2.1,1.8,2.3,87.5,,0.6,0.9,2012-09-13,2017-11-04,186,84,Left
41266,Catherine Lowe,23,Argentina,DF,Manchester United,Serie A,8,17,8.6,97.3,0.7,0.3,0.9,4.6,2.4,5,84.3,0.1,13.8,1.8,2014-07-01,2017-03-19,180,89,Right
26544,Stephen Parks,,Brazil,MF,Inter Milan,Ligue 1,15,25,56.9,0.5,1.7,,2.8,2.5,2.3,2.9,81.8,,,,2020-10-04,2024-03-26,170,70,Right
72070,Alexis Dean,18,Argentina,FW,Real Madrid,Ligue 1,43,1,32.2,,,3,1.7,0.4,0.6,1.1,,0.1,4.5,2.3,2017-08-12,2019-10-12,174,66,Right
97747,Parker Watson,,,MF,Real Madrid,Serie A,39,10,114.3,,2.3,1.7,3,3.4,2.2,2.2,88.1,0.2,3.6,1.1,2020-10-17,2021-06-26,189,90,Right
24993,Richard Nichols,18,England,DF,Inter Milan,Serie A,,13,,144.5,0.8,1.1,0.8,4,3,6.4,84.3,0.2,4,4.3,2011-12-01,2015-06-13,176,69,Left
83920,Brandi Vincent,24,Spain,DF,Barcelona,Ligue 1,11,25,105.4,69.1,0.9,0.7,0.8,4.3,3,4,86.8,0.1,,7,2010-09-09,2013-03-17,189,72,Right
38569,Elizabeth Rocha,29,,MF,Arsenal,Bundesliga,37,8,55.9,7,1.5,2.4,2.4,2,2,1,82.7,,6.9,2.5,2018-02-13,2023-12-28,172,90,Right
70952,Matthew Romero,24,Brazil,DF,Liverpool,,29,28,104.1,106.2,0.6,1,0.6,4.2,,,87.6,0.1,5.9,4.5,2018-10-21,2020-11-05,177,66,Right
43586,Michael Romero,18,Italy,FW,Chelsea,Serie A,27,,,90.3,2.4,3.4,2,0.6,0.7,1.3,,0,0.4,0.3,2020-10-06,2024-09-10,190,95,Right
58351,Timothy Garza,35,Netherlands,MF,Manchester United,Ligue 1,14,9,33.8,126.6,0.5,,3.2,2.6,1.5,1.9,88.7,0.2,3.5,4.8,2015-02-02,2020-04-19,184,79,Left
31992,George Joseph,33,Spain,MF,PSG,Serie A,,,112.3,,1.5,2.9,1.9,1.6,,2.6,83.4,,8.3,1,2010-11-04,2014-06-19,179,63,Both
89415,Lucas Long,26,Argentina,DF,Inter Milan,Premier League,48,21,2.2,,0.7,1.1,0.5,3.3,2.7,3.3,80.2,0.3,9.4,9.2,2005-10-14,2008-06-15,190,66,Right
89593,Mark Bennett,18,Italy,GK,Manchester United,,17,28,102.8,90.4,0.2,0.1,0.3,0.2,0.2,1.6,74.7,3.5,5.1,82.9,2013-01-27,2018-01-07,190,60,Left
25012,,29,Italy,FW,Bayern Munich,Ligue 1,26,22,99.4,,3.3,,,0.5,0.5,1.4,,0.1,1.9,3,2007-06-24,2008-09-16,192,72,Left
31465,Robert Hernandez,20,France,MF,Arsenal,Bundesliga,17,21,1.4,48,1.2,,3.4,2.9,,1.2,,,1.3,4.4,2012-04-14,2015-12-21,189,81,Right
50768,Nancy Daniel,30,Belgium,DF,Liverpool,Ligue 1,,5,20.4,149,0.1,1.1,1,4.9,,3.5,83,0.1,5.8,5,2010-09-18,2015-07-12,176,80,Both
85849,Joseph Garcia,21,England,FW,Manchester United,,33,9,39.7,94.6,4.1,2,1.1,0.4,,0.1,75.5,,1.1,2.9,2019-09-06,2022-09-18,182,81,Right
13365,,31,Spain,MF,Inter Milan,La Liga,46,,110.8,93.1,2.3,1.9,2,3.1,2.1,2.2,,0.2,8.3,2.8,2010-03-18,2014-04-20,172,87,
50888,Patricia Huber,25,,DF,Arsenal,Bundesliga,34,17,6.6,136.6,0.2,1,0.3,,3.5,,81.2,,12,5.9,2005-05-26,2010-01-04,190,68,Left
85470,Amber Frye,26,,,Arsenal,Ligue 1,4,25,102.9,121.2,2.3,3.1,2.2,0.5,,,74,0,0.7,0.8,2017-08-23,2021-09-09,180,85,Right
98781,Christine Banks,18,Italy,DF,,Premier League,26,22,53.4,,0.5,1.2,0.9,2.6,3.4,5,84.4,0.2,7.1,9.8,2017-04-08,2018-08-28,181,68,
59192,,18,Netherlands,FW,,Ligue 1,38,10,30.6,94.7,2,2.8,1.6,0.6,0.6,0.9,72.4,,4.8,2.9,2016-09-20,2019-12-26,187,74,
61990,Stacy Wade,19,Italy,DF,Liverpool,Premier League,39,14,31.8,110.4,0.8,,0.5,3.5,3.7,5.5,85,0.1,5.3,8.9,2015-08-04,2017-03-25,182,69,Right
35995,Trevor Hammond,21,Spain,FW,Liverpool,Serie A,27,7,15.9,44.8,,3.1,2.3,,0.6,1.2,73.3,0.1,3.6,1.8,2020-06-02,2024-11-17,183,83,Left
19961,Amy Bowman,31,Portugal,MF,Chelsea,La Liga,13,20,100.5,48.4,1.5,2.7,3,2.8,2.4,2.2,87,0.1,1.7,3,2012-07-17,2013-04-04,190,67,Right
87607,Martin Williams,17,Belgium,FW,Barcelona,,35,7,1.9,21.3,,4,2.4,1,0.3,0.9,82.4,0.1,4.6,0.4,2008-04-22,2013-09-21,180,83,Right
92213,Cassandra Horton,,Portugal,,Inter Milan,Premier League,16,10,108.8,21.7,4.5,3.4,1.1,0.7,,0.8,,0.1,1.7,0.5,2018-01-11,2021-11-26,184,75,Right
41830,Jennifer Williams,31,Germany,FW,Chelsea,Bundesliga,,0,10,129.7,2.7,3.5,1.3,0.7,0.8,,78.5,0,4.8,2.5,2011-11-27,2012-09-13,190,85,Left
23356,Michael Klein,19,Italy,GK,Chelsea,,16,,14.2,58.7,0,0.1,0,0.1,0,0.6,77.5,5.7,16.4,84.3,2011-05-20,2013-07-27,195,86,Right
49529,Ashley Gomez,35,Portugal,FW,Arsenal,Bundesliga,29,4,65.3,66.1,4.2,,2.1,0.5,0.4,0,73.5,0.1,1.3,0.7,2015-06-06,2016-01-12,188,63,Right
99687,,36,Belgium,DF,Inter Milan,Ligue 1,15,1,53.7,85.7,0.3,1.3,,3.2,4,3.1,87.5,0.1,9.3,,2012-08-17,2014-12-10,169,83,Right
88697,Melissa Garcia,18,Brazil,GK,Liverpool,,,29,,14.4,0.1,0,0.4,,0.1,1.2,71.9,4.8,6.1,70.2,2015-01-22,2018-07-09,192,78,Left
25866,Sarah Brown,18,Brazil,DF,,Serie A,6,29,7.1,89,0.4,1.2,0.3,2.7,3.1,4.9,82.6,0.2,12.1,5.5,2019-01-18,2020-05-27,173,95,Right
84177,,17,,MF,Arsenal,Premier League,6,,63.6,89.7,1.3,,2.1,2,1.8,2.8,85.6,0,1.4,3.1,2008-04-15,2010-09-15,179,69,
15383,Tina Brady,24,Portugal,GK,Barcelona,,35,21,56.2,52.1,0.2,0.2,0.1,0,,1.1,73,5.1,10.6,71.1,2011-03-12,2015-09-20,189,84,Right
55508,Aaron Davis,20,Germany,MF,Bayern Munich,,45,4,43.8,21.4,1.4,1.4,2,3.2,1.2,1.9,80.1,0,2.3,2.5,2008-07-28,2010-04-06,189,77,Right
79827,Gregory Hart,17,France,FW,Inter Milan,Serie A,,23,53.6,80.5,,3.9,1.8,0.3,0.4,1.4,78.2,0.1,2.5,1.1,2016-04-12,2019-05-21,189,78,Left
66148,Karen Bartlett,36,Portugal,FW,Chelsea,Serie A,20,,105.9,119,4.2,2.7,1.3,1.2,0.9,0.4,75.2,0.1,4.9,1.3,2010-01-14,2014-08-10,168,95,Right
96706,Shawn Hays,20,Germany,GK,Real Madrid,Serie A,48,29,62.4,120.9,0.2,0.2,0.3,0.3,,0.7,64,2.7,8.5,80.3,2020-06-07,2024-08-19,201,69,Right
58571,John Hobbs,,,GK,,,39,,97.9,131.5,0.2,0.1,0.1,0.1,0.2,1,67.1,4.3,9.4,79,2009-04-18,2012-04-13,188,92,Both
19038,Cody Mcdonald,,Brazil,MF,Juventus,Ligue 1,17,0,35.8,74.6,1.9,1.9,2.1,2.9,2,1.9,88.3,0.1,5.3,2.5,2010-09-18,2011-03-04,178,64,Right
76317,Tamara Stephens,29,Argentina,GK,Bayern Munich,Bundesliga,5,5,108.6,41.7,0.1,0.3,0.4,0.2,0,0.9,,3.3,12,84.8,2012-11-23,2016-03-19,197,94,
94874,Zachary Hines,27,Netherlands,GK,Barcelona,Premier League,48,12,54.5,80.7,0,0.3,0.2,,0.1,0.8,77.4,2.8,16.6,87.6,2005-11-15,2006-01-18,190,93,Right
54725,Ruth Villanueva,32,Portugal,,Real Madrid,Premier League,,16,,60.7,,1,0.2,4.9,3.9,4.9,77.5,0,12.3,1.8,2015-01-14,2020-08-13,181,92,Left
11658,Michael Sullivan,18,France,GK,Bayern Munich,La Liga,1,21,1.8,,0.1,0.1,0.5,0.2,0.1,0.6,,3.1,6.8,,2015-01-01,2019-05-21,197,80,
65057,Jeremy Garcia,33,,FW,Barcelona,Serie A,38,,74,125.1,4.2,,1.9,0.8,0.7,0.6,84.1,0,3.4,2.5,2012-12-18,2015-11-06,177,76,Right
74251,James Stewart,30,Brazil,MF,Chelsea,Ligue 1,,21,63.6,114.6,1.4,,,2,1.1,2.8,89.4,0.1,6.4,2.8,2009-06-09,2012-09-09,182,81,Left
23833,Samantha Roberts,,Italy,FW,Bayern Munich,Serie A,18,15,101.9,28,4.1,2.9,2.5,0.8,,0.6,,0.1,1,2.9,2011-11-28,2013-07-05,186,74,Left
66822,Richard Sexton,30,,FW,Manchester United,Bundesliga,0,11,86.6,14.3,3.6,3,1.5,0.7,0.9,0.6,83.7,0,5,2.2,2008-06-19,2009-03-16,171,94,Left
57472,Andrew Moore,19,,MF,Manchester United,Ligue 1,15,23,34.7,133.6,1.8,2.2,2,2.7,1.7,,89,0.2,1.7,,2011-10-27,2016-04-03,169,87,Right
93307,Denise Dunn,17,Netherlands,,,La Liga,44,15,117,58.8,2.3,2.4,,,0.4,1.1,73.4,0.1,,,2008-07-25,2009-04-07,176,66,Left
70258,Jenny Lewis,24,Portugal,FW,Chelsea,Premier League,,19,54.2,92.4,2.2,3.4,1.6,0.3,,0.9,82.8,0.1,2.5,2,2010-06-23,2014-09-25,177,91,Left
30052,Patricia Costa,32,Spain,DF,Real Madrid,La Liga,25,13,18.4,54.1,0.8,0.3,0.9,2.6,3.4,4.6,82.4,,5.3,6.6,2013-05-17,2018-09-03,178,70,Right
67080,Caitlin Hayes,26,Brazil,FW,Manchester United,Ligue 1,11,27,35.2,9.4,3.3,3,,0.5,0.1,0.4,70.3,0,4.3,1,2016-02-16,2021-02-09,181,69,Left
33086,Christopher Miller,26,Portugal,FW,Bayern Munich,Bundesliga,8,16,118.4,11.9,4.8,2.1,2.7,0.7,,1.2,81.2,0,0.8,2,2016-11-04,2020-06-14,174,68,Left
78386,Bradley Adams,29,England,DF,Manchester United,Bundesliga,36,,15.5,69,0.2,0.9,0.9,3.6,4.5,,87.2,0.3,7.9,1.9,2012-04-26,2015-02-09,190,73,Right
95256,Stephanie Gomez,17,France,,Barcelona,Ligue 1,24,29,105.7,63.6,0.1,0.1,0.4,0.3,0,1.9,66.1,2.8,17.3,81.9,2017-02-06,2020-08-27,182,72,Right
45400,Todd Horn,,Italy,MF,Arsenal,Bundesliga,28,16,96,38.4,1.5,2.1,1.9,2.8,1.2,2.6,,0.1,7.9,1,2018-03-27,2023-01-23,189,84,Right
90728,Neil Smith,25,Belgium,,Juventus,Bundesliga,38,2,13.2,100.1,0.1,0,0.5,,0,1,62.2,,18.4,88.7,2010-11-20,2014-08-08,186,61,Right
80539,Linda Garrett,23,Belgium,MF,Arsenal,La Liga,14,13,106.5,,1.2,2.8,1.9,3.4,2.3,2.3,,0.1,4.5,4.3,2010-02-26,2014-12-13,189,94,Right
73372,Jenna Decker,20,Spain,FW,Chelsea,Serie A,4,6,68.7,128.1,,3.3,,0.8,0.6,0.5,84.5,0,4.9,0.8,2008-02-17,2012-12-23,182,66,Right
70931,Samuel Martin,35,Brazil,,Real Madrid,,32,26,48.2,78.5,0.9,0.5,,4.6,4.3,4.3,80.3,0.2,11.7,3.4,2012-06-08,2017-10-12,191,80,Right
67091,Jeremiah Merritt,30,Italy,MF,Real Madrid,Serie A,14,0,87.4,22.1,1.1,2,1.9,2.4,1.8,1.8,87.7,0.1,6.7,1.5,2020-11-28,2025-08-17,175,77,Right
87656,Scott Smith,23,Spain,FW,PSG,Serie A,5,19,78.9,97.5,4.9,2.4,2.4,0.6,0.3,0.2,84,0,0.6,1.1,2010-12-22,2012-08-07,178,62,Right
45179,Robert Wright,30,Germany,GK,PSG,La Liga,46,,33.6,132.7,0.1,0.2,0.1,0.2,0.2,0.9,78.9,5.7,14.7,77.8,2015-06-09,2018-06-18,200,70,Left
52245,Amy Fuller,21,,GK,Real Madrid,,40,16,10.3,26.6,0.2,,0.2,0.1,0.2,0.8,60.3,3.6,18.7,85.5,2014-11-02,2015-05-19,196,83,Left
42177,,23,England,MF,Arsenal,La Liga,37,27,27.7,65.1,1.9,1.2,,2.8,2.1,2.7,80.4,0.1,9.2,2.4,2010-07-04,2013-01-26,182,78,Right
21359,Jack Peters,32,Netherlands,FW,Real Madrid,Bundesliga,49,27,56,,2.2,1.5,,0.3,0.7,1.2,73.8,0.1,1.3,2.9,2006-09-15,2009-02-03,168,63,
46559,Regina Owen,34,Argentina,MF,PSG,Ligue 1,29,21,92.7,,0.7,2.8,2,1.7,1.3,2.2,82,0.1,9.8,4.1,2010-09-15,2011-12-02,168,85,Right
69087,Michelle Edwards,,Argentina,FW,Juventus,Bundesliga,39,10,,141.6,3.6,3.2,1.6,0.6,0.8,0,80.6,0.1,0.8,1.5,2005-04-18,2009-12-12,186,91,Right
41963,Kiara Beck,26,Spain,DF,Juventus,Premier League,1,26,77.4,10.9,0.3,,0.9,4.1,2.7,5.5,77.3,0.1,8.7,7.8,2005-10-28,2007-12-25,170,95,Right
70910,Thomas Moss,33,England,,Liverpool,La Liga,11,20,37,144.8,0,0.2,0.3,0,0.1,1.5,,5.8,7.1,85.7,2007-08-10,2009-04-15,177,92,Right
84691,Teresa Williams,22,Netherlands,FW,Inter Milan,Premier League,20,23,,95.5,2.2,1.9,1.1,1.1,0.2,0.9,,0.1,,0.6,2006-03-19,2007-10-09,175,95,Left
89997,William Carter,36,England,,Manchester United,Ligue 1,,11,67.5,79.2,0.2,0,0.3,0.3,0.1,2,62.8,4.5,14.1,89.1,2012-11-05,2013-03-16,182,62,Left
97580,Kerri Jones,17,Germany,GK,Juventus,Serie A,25,12,95.3,,0.2,,0,0.2,0.2,,62.6,2.9,13.5,74.4,2010-03-15,2014-11-24,197,68,Right
59674,Billy Baker,18,Argentina,,,Ligue 1,,17,66.4,109.2,0.7,1.4,0.4,4.1,4.5,3.5,75.3,0,4.7,7.6,2012-03-06,2014-04-13,168,67,Right
54092,Sheryl Holden,34,Germany,,,Ligue 1,0,15,41.9,10,0.1,0.3,,0.1,0.1,,74.6,2.9,17.7,72.9,2009-11-07,2014-12-26,185,92,Right
13761,Jennifer Hernandez,30,,DF,Liverpool,Bundesliga,6,3,2.9,43,0.8,0.4,0.3,3.1,2.1,4.3,79.4,0.1,12.7,2.5,2020-03-23,2021-12-28,169,65,Right
74789,Alexander Thompson,34,Italy,GK,Chelsea,,33,12,12.7,58.5,,0.2,0.2,0,0.1,1.2,68.7,,6.3,73,2017-09-28,2018-08-19,190,63,Right
52600,David Davis,17,Italy,DF,Juventus,,21,14,40.2,67.6,0.6,0.4,0.7,3.1,2.3,6.2,,0.1,13.2,8.6,2016-10-01,2020-09-15,180,72,Right
33834,Joseph Wheeler,27,Portugal,DF,Juventus,Ligue 1,2,23,60.5,30.6,0.5,0.8,,4.7,3.9,6.9,82.2,,4.7,,2020-02-09,2025-09-22,189,61,Left
73904,Paul Arnold,19,Argentina,GK,Bayern Munich,Bundesliga,17,26,47.6,104.2,0.1,0,0.4,0.2,0.1,1.9,,,10.8,,2019-07-27,2022-06-07,188,64,Left
37802,Jason Holder,35,Netherlands,,Chelsea,Ligue 1,18,24,97.3,20.2,0.8,,,4.5,2.7,4,77.7,0.1,,3.8,2014-06-19,2016-05-12,169,86,Right
56507,Keith Turner,24,Belgium,MF,Liverpool,Ligue 1,29,,56.4,5.9,1.6,1.4,2.6,3,1.6,2.1,84.8,0.1,4,2,2008-05-21,2011-12-27,183,91,Left
43862,,19,France,DF,Bayern Munich,Ligue 1,34,26,26.3,108.4,0.1,1.5,0.7,3.6,,6.9,84.4,0.1,9.6,7.1,2015-04-27,2019-06-28,182,80,Right
54608,,22,Argentina,DF,,Serie A,47,,86.7,46.9,0.8,1.5,0.3,4.8,4.2,3,85.9,0.2,8.9,5.9,2014-01-14,2017-09-11,180,67,Right
46655,Steven Armstrong,30,Netherlands,GK,Chelsea,La Liga,12,26,56.1,80.9,0.1,0.2,0.4,0.2,0.1,1.2,76.9,2.9,17.6,79,2019-11-20,2024-07-28,188,67,Right
88139,Mark Stanley,36,Portugal,MF,,,,20,18,142.2,1.9,2,3.1,2.6,2.4,2.2,83.2,0.2,1.1,2.5,2014-07-07,2019-02-02,188,62,Right
46211,Lisa Everett,36,England,FW,,Ligue 1,33,17,97.3,40.6,2.8,,,0.8,,1,79.9,0,2.6,1.6,2008-04-21,2013-04-04,174,62,Both
82848,Julie Smith,22,Netherlands,MF,Juventus,,49,21,,93.4,1.3,2.6,3.1,1.9,2,2.9,89.4,0.1,2,3.7,2013-03-14,2016-10-28,191,81,Right
11330,Troy Montgomery,18,France,GK,Barcelona,Bundesliga,17,14,38.8,61.5,0.2,0.2,0.1,0,0.1,1.5,72.2,3.9,15.2,78.9,2010-03-02,2015-06-13,197,65,Right
77715,Alison Dixon,18,Netherlands,FW,Manchester United,La Liga,48,15,46.8,88.7,4.5,3.7,1.3,0.6,1,1.2,77.2,0.1,4.9,2.7,2010-10-20,2014-04-08,184,61,
35042,Dawn Cook,27,Italy,GK,Chelsea,Bundesliga,,29,33.8,135.6,0,0.3,0.4,0.1,0.1,0.7,68.1,2.9,12.5,72.7,2008-03-12,2010-11-04,194,82,Right
21221,Bryan Hernandez,17,Portugal,GK,Arsenal,Ligue 1,33,17,119.2,33.9,0.2,0,0.3,0.2,,1.4,73,3.7,11.1,80.9,2017-07-24,2019-10-22,200,61,Left
41635,Deanna Lewis,27,France,FW,PSG,Serie A,2,3,30,13.5,4,2,2,1.2,0.6,0.7,80.2,0,,0.1,2015-02-23,2020-02-15,172,76,Right
63271,Tara Sims,17,Portugal,DF,Inter Milan,Serie A,1,14,26,93.7,1,0.7,0.9,3.4,2.7,6.1,83.6,0.3,14.5,8,2017-11-17,2019-12-08,193,94,Right
74038,,35,France,GK,Manchester United,Premier League,31,25,63.9,109.3,0.2,0.3,0.3,0,,0.6,,4.9,14.1,72.7,2014-02-24,2018-05-09,188,93,Right
82768,Danny Price MD,18,Portugal,GK,Inter Milan,Bundesliga,1,21,79.9,2.3,0.1,0.1,0.3,0.2,0.1,,72.7,3.7,16.9,74.6,2010-01-17,2012-03-26,190,82,Right
41499,Greg Carpenter,18,Argentina,DF,,Premier League,39,28,66.4,23.5,0.3,0.5,0.4,3.8,2.8,4.8,84.9,,14,7.7,2006-02-14,2007-05-26,174,89,Right
72402,David Clarke,22,France,MF,Juventus,Ligue 1,16,29,71.7,124.1,2.5,,2.1,2.1,2.3,2,,0.2,7.3,0.2,2008-01-28,2012-03-05,193,67,Right
94659,Marie Hill,28,Belgium,MF,Arsenal,Bundesliga,41,21,16.2,56.3,0.5,2.8,2.8,2.5,2.3,2.3,85.4,0,1.9,0.9,2007-02-16,2008-12-05,184,81,
74332,Samantha Sharp,,France,MF,Liverpool,Ligue 1,5,21,22.7,144.2,1.6,1.8,2.8,2.7,,1.2,84.9,0.2,9,4,2019-12-20,2022-01-13,174,95,Left
68743,Trevor Shannon,26,,DF,Inter Milan,Ligue 1,8,8,20.7,115.3,0.4,,0.3,3.8,3.5,4.8,84.6,0.3,4.2,5.3,2012-03-02,2013-09-10,188,64,Left
12260,David Reynolds,,France,DF,Liverpool,La Liga,12,2,86.7,145.9,0.5,1.1,0.3,4.5,3,3.4,76.2,0.3,6.2,6.1,2014-04-07,2015-09-23,168,72,Left
22196,,30,France,DF,Manchester United,Bundesliga,32,4,3.7,79.5,0.8,0.5,0.3,2.7,2.5,3.5,77,0.1,11.6,8.1,2020-03-24,2025-02-16,184,88,Right
48566,Jack Fuller,34,,FW,Arsenal,Ligue 1,31,9,,127.3,,3.6,1.6,1.1,0.2,0.4,77.7,0,4.3,1.4,2009-07-14,2012-03-02,184,90,Right
39045,Tyler Kline,23,Argentina,FW,Juventus,La Liga,36,7,19.7,115,,1.5,2.3,0.9,0.8,1.1,81.1,0.1,0.5,2.3,2018-01-20,2022-07-26,178,75,
63005,Joshua Lee,,Brazil,,,Premier League,3,1,94.4,125.2,0,0.1,0.4,0.3,0.2,1,75.8,5.7,17.6,74.3,2014-12-17,2017-04-25,192,89,Left
41890,Tiffany Bender,21,Germany,GK,Arsenal,La Liga,26,10,104.1,11.1,0,0,0.1,0.3,0.2,2,61.3,3.5,,87.4,2006-12-01,2008-08-01,198,75,Right
50135,Charles Rogers,20,Belgium,DF,Chelsea,Ligue 1,19,4,87.1,129.7,0.5,0.3,0.9,,3,3.2,87.8,0.3,12.4,1.1,2007-06-08,2009-09-09,170,71,Right
97026,Gary Bond,,Brazil,FW,Juventus,Bundesliga,8,13,,42,2,3.8,2,1.1,0.4,0.3,71.9,0.1,4.9,0.3,2010-04-08,2012-01-01,182,76,Right
86225,Derek Robinson,35,Belgium,GK,Real Madrid,La Liga,44,7,119.1,91.7,0.1,0.1,0.2,0.2,0.1,1.5,65.6,3.4,12.1,72.3,2020-09-13,2022-07-21,200,75,Right
58368,Gregory Lin,17,France,MF,,La Liga,35,22,52.9,149.5,1.3,2.2,3,1.8,,,80.3,0.1,,1.3,2017-12-22,2022-05-19,188,71,Right
72031,Gary Henderson,26,Netherlands,FW,Bayern Munich,Premier League,16,2,,87.4,3,3.4,1.1,0.9,0.9,0.9,78.2,0.1,,0.2,2015-01-19,2016-01-26,178,67,Right
82544,Felicia Chavez,22,France,GK,Bayern Munich,Bundesliga,38,29,36.6,81.5,0.2,0.3,0.4,0.2,0.2,1.3,76.4,5.4,18.6,,2015-06-11,2018-02-25,197,79,Left
79588,Chad Brady,34,France,FW,PSG,La Liga,2,,43.1,73.8,3,,1.6,1.2,,0.9,83.4,0,3.7,1.1,2018-04-10,2023-09-14,183,62,Right
55056,Shelby Davis,19,England,,Manchester United,Bundesliga,29,2,17.1,132.6,2.1,2.7,3.5,2.8,2.2,2.5,86.2,0.2,6.5,3.5,2012-03-18,2014-08-16,192,75,Right
65771,Kathryn Chang,35,Argentina,MF,Inter Milan,Premier League,15,8,69.4,76.5,2.4,1.6,1.5,3.3,2.2,1.2,,0,9.3,0.5,2011-07-03,2016-12-22,189,89,
82140,James Hall,18,Argentina,MF,Inter Milan,Ligue 1,9,8,36.3,103.8,1.8,2.8,2.4,1.8,2.5,1.4,83.3,0.1,1.3,2.2,2017-08-14,2020-11-13,176,82,Right
53357,Jimmy Harris,19,Portugal,,Inter Milan,,17,20,,12.7,0.8,0.9,0.7,4.9,2,4.5,85.3,,3.8,,2020-01-01,2021-01-04,191,87,Right
56112,Kevin Hunt,34,,GK,,Serie A,26,14,79.4,38,0.1,0.2,0.3,0.2,0.2,1.1,,5.9,,80.8,2012-03-12,2013-06-20,195,64,Left
69473,Jennifer Johnson,34,Italy,MF,,Ligue 1,46,,105.2,57.7,1.1,1.7,2.1,2.4,2,1.1,91.8,0.1,3.8,1.9,2019-06-07,2023-06-22,168,79,Right
45509,Jamie Mccormick,21,Portugal,MF,Arsenal,Bundesliga,33,,39.1,24.3,1.2,1,1.9,3.4,1.2,1.9,85.4,0.2,2.3,2.2,2016-06-12,2020-07-24,192,60,Left
50189,Janet Valencia,31,Germany,GK,Real Madrid,Ligue 1,6,28,3,48.6,0.1,0.3,0.2,0.2,0.1,1.3,62.5,5.3,5.8,77.1,2006-09-21,2008-06-10,193,89,Right
42951,Michele Young,,Portugal,FW,Juventus,Ligue 1,41,26,84.7,132.5,4.9,2.6,2,1.1,0.1,0.9,79.2,0.1,3.2,1.6,2005-06-20,2010-09-25,183,80,Right
40217,Donald Smith,21,,MF,Manchester United,Bundesliga,16,28,53.1,43.8,1.5,1.9,3,,1.7,1.5,,,5.4,0.5,2009-03-14,2014-10-12,176,79,Left
25814,,23,Netherlands,DF,Liverpool,Ligue 1,10,24,48.7,48.1,,1.2,0.8,,2,3.8,78.8,0.1,,2,2010-08-10,2014-01-01,186,65,Right
35242,Robert Washington,33,Belgium,GK,Real Madrid,Bundesliga,,,53.3,135,,0.2,0.3,0.1,0,1.8,,,17.1,84.8,2020-02-13,2023-11-08,199,81,Right
51359,Christina Hayes,22,Netherlands,MF,Juventus,La Liga,29,25,2.1,85.5,2.2,1.8,3.3,2.1,1.7,2.6,88.3,0.1,4.6,3.4,2008-03-22,2010-03-23,186,77,Right
25670,Laura Wolfe,36,Italy,FW,Chelsea,La Liga,,4,,71.2,4.9,1.7,1.4,0.4,0.1,1.3,74,0.1,4.3,2.6,2020-01-16,2025-09-17,189,67,Right
80236,Kayla Harrison,17,Belgium,MF,Bayern Munich,Serie A,10,,92.9,,,2,1.9,2.9,1.1,,85.8,0,7,0.8,2019-10-05,2022-09-01,176,91,Left
34267,,30,,,Arsenal,Serie A,40,12,50.7,136.1,0.6,1.4,0.4,2.6,3,6.2,76.7,0.3,11.3,3.8,2006-08-12,2007-02-11,174,92,Right
